,GPA,Cultural Fit,Education,Educational Prestige,Technical Aptitude,Soft Skills,Employee Referral,Leadership Capability,HireVue Score,Criminal Record,Arrest Record,Prediction
360,3.2156608475536617,0.0,1.0,1.0,2.8633983461187764,2.5607592920258195,0.0,-0.5926316980663737,0.0,0.0,0.0,-2.0
9139,4.032199456092037,0.0,1.0,0.0,2.931766805887768,3.5753309042412167,0.0,-0.2903751293463155,0.0,0.0,0.0,-0.0
5913,3.203802525341974,0.0,1.0,3.0,0.3877377134552187,3.7722821878766655,0.0,1.4516303054536184,1.0,0.0,0.0,2.0
8003,2.9394261946999682,0.0,2.0,0.0,1.412271047088684,4.226637532534086,0.0,0.23892769558867785,2.0,0.0,0.0,2.0
1030,3.616218945156792,0.0,1.0,1.0,2.0900593745729923,3.3698719336768566,0.0,0.2660137568899965,0.0,0.0,0.0,1.0
5445,3.747700412424786,1.0,1.0,2.0,2.4979313060618904,3.757775351773367,0.0,0.5698356438762391,1.0,0.0,0.0,2.0
1332,2.8865047889289928,0.0,1.0,1.0,3.124936336579493,2.95079863613422,0.0,-0.09196483189701228,0.0,0.0,0.0,-0.0
5036,3.3131461471245824,1.0,1.0,3.0,2.8801734179189418,2.6453240144807078,0.0,-0.910509461782204,1.0,0.0,1.0,-2.0
775,3.1317323685314222,0.0,1.0,1.0,1.791779902401478,3.159947737507039,0.0,1.4605606264909017,2.0,0.0,0.0,2.0
8902,3.1718308348712765,0.0,2.0,0.0,3.171272749658653,3.1887313565646096,0.0,0.6564487323140018,2.0,0.0,0.0,2.0
3775,3.4788054807772277,1.0,1.0,2.0,1.3983472973754578,2.825954880193846,0.0,0.6499954984337786,1.0,0.0,0.0,-1.0
4306,4.019299666354295,2.0,1.0,2.0,2.7394111480434646,4.941397679442229,0.0,1.030910503463584,1.0,0.0,0.0,2.0
8857,2.930121332186059,0.0,2.0,0.0,2.448192844694203,3.3885852919213746,0.0,0.5261131524758758,0.0,0.0,0.0,1.0
6649,3.2131701741929466,1.0,1.0,2.0,2.783359459354207,2.9696768664469126,0.0,0.039621294537785866,1.0,0.0,0.0,-1.0
4386,3.106899161564056,2.0,2.0,2.0,2.966034594057616,4.054798523136848,0.0,1.004668163591795,1.0,0.0,0.0,2.0
9540,3.142609354649519,0.0,1.0,0.0,2.551086832581126,2.3936852853941937,0.0,-0.9778114253417344,0.0,0.0,0.0,-2.0
5377,3.2159541658259423,1.0,1.0,2.0,1.0582688672561873,3.409978064637384,0.0,0.7349051555268254,1.0,0.0,0.0,2.0
3241,2.5329007227315383,0.0,1.0,3.0,2.383671606090916,2.2624995377731736,0.0,0.948067064133916,0.0,0.0,0.0,1.0
8671,3.1680402292372727,0.0,2.0,0.0,0.4910356967177438,3.2348885442139066,0.0,-0.15997667443002025,0.0,0.0,0.0,1.0
7872,3.269480732241437,0.0,1.0,0.0,2.300885621547379,3.624222714578627,0.0,0.3272195481886512,0.0,0.0,0.0,1.0
3937,3.1156916432091117,0.0,1.0,2.0,2.8823649454085296,2.5989290846021587,0.0,0.3231581989906469,1.0,0.0,0.0,-1.0
7568,2.3250279236673768,0.0,1.0,0.0,2.1075809686221767,2.134135175867644,0.0,-0.8849729945817597,0.0,1.0,0.0,-2.0
3982,3.2989970648816334,2.0,1.0,3.0,3.133834873294772,4.341831184930327,0.0,1.2550080903769871,1.0,0.0,0.0,2.0
3604,3.227794722022088,2.0,1.0,3.0,2.4211113417642918,4.1933045406566825,0.0,-0.8909987615316809,1.0,0.0,0.0,2.0
6429,2.9522059074037528,1.0,1.0,2.0,1.9029955015153417,3.456404382711409,0.0,-0.6060412266279648,1.0,0.0,0.0,-1.0
8236,3.377535639740201,0.0,1.0,0.0,3.0730121303324753,3.0365279283903157,0.0,-0.2207653340315141,0.0,0.0,1.0,-0.0
1430,3.0962651604654576,0.0,1.0,1.0,3.6174930307852176,2.788462726648196,0.0,-0.5302708238629958,0.0,0.0,0.0,-2.0
6528,3.374580653431466,1.0,0.0,0.0,0.7437740620196933,2.873472294928657,0.0,1.1707083994252154,1.0,0.0,1.0,2.0
8276,2.4419127851838454,0.0,1.0,0.0,1.1030578697082922,1.919067434115962,0.0,-0.2137761426010468,0.0,1.0,0.0,-2.0
7371,3.9655737125196566,1.0,1.0,0.0,2.8513598182247124,4.726932400539416,0.0,1.3916460761319982,2.0,0.0,0.0,2.0
1708,3.653645148361504,2.0,1.0,1.0,1.987777940568089,3.9502221709354215,0.0,-0.3541328396995503,2.0,1.0,0.0,2.0
4539,2.6011851763172347,0.0,2.0,1.0,1.9412137568768808,2.9775425174503787,0.0,-0.1986438691077432,1.0,0.0,0.0,1.0
5254,2.7332322320527838,1.0,1.0,1.0,2.651321009337844,2.705202803469525,0.0,-0.15893223042595714,1.0,0.0,1.0,-2.0
1625,2.570607832393033,0.0,1.0,1.0,2.729062610562736,3.236816441086685,0.0,-0.9556839237198403,0.0,0.0,0.0,-0.0
5038,2.6727864972190116,1.0,1.0,2.0,2.661026675293352,3.0413125220537016,0.0,0.6420751504560507,1.0,0.0,0.0,2.0
5128,2.6817208018546483,1.0,0.0,0.0,0.8914231892290589,2.6601728284629456,0.0,-0.8539597956143266,1.0,0.0,1.0,-2.0
4372,3.397034157986015,0.0,2.0,3.0,2.1297941404291687,3.1851535683353105,0.0,-0.2932689775009061,1.0,0.0,0.0,1.0
406,4.049493094885946,2.0,1.0,1.0,1.4608531793686264,4.0004448430425725,0.0,0.2880778476573508,2.0,0.0,1.0,2.0
7691,3.0495299474401354,2.0,1.0,0.0,1.6119724298672171,3.920537604300165,0.0,0.9479707713558452,2.0,0.0,0.0,2.0
8450,2.9125223619070733,0.0,1.0,0.0,1.5174296052027465,2.188071892429254,0.0,-0.3636706325017585,0.0,1.0,0.0,-2.0
1661,3.746145692832658,2.0,1.0,1.0,1.6159637372943232,3.881450698432869,0.0,0.9000803693595752,1.0,0.0,0.0,2.0
271,4.002153750578247,2.0,1.0,2.0,2.742688628845391,5.164949606523996,0.0,0.5033077905155963,2.0,0.0,0.0,2.0
2196,3.4023179474282985,2.0,1.0,1.0,2.3998401270434635,3.987310862494714,0.0,0.42155535614066336,2.0,0.0,0.0,2.0
6840,3.005610022786482,1.0,1.0,0.0,2.193777862470149,4.281507422883329,0.0,-0.2490315285698929,2.0,0.0,1.0,2.0
3563,3.3141881850374286,2.0,2.0,2.0,2.1954438202843307,3.3795883586495568,0.0,0.3608093008885253,1.0,0.0,0.0,2.0
2900,2.8320459829247566,0.0,1.0,2.0,1.5478305358234519,2.3752374636992557,0.0,0.06585831661961089,0.0,0.0,0.0,-2.0
3972,3.679983808591348,2.0,2.0,1.0,1.5247898508646551,3.4139054332704832,0.0,0.2943812034846381,1.0,0.0,0.0,2.0
7016,3.562158958184805,2.0,1.0,0.0,2.041107471682755,3.811690870847746,0.0,0.5518887458843375,2.0,0.0,0.0,2.0
2490,2.6863090468302047,0.0,1.0,1.0,1.4515501367591042,2.5554329092139367,0.0,0.5170556589582084,0.0,0.0,0.0,-0.0
9902,2.538435007972528,0.0,1.0,0.0,2.3798429756314503,3.5108055888471235,0.0,0.3197518843543418,0.0,0.0,0.0,1.0
9728,3.3828010680552327,0.0,2.0,0.0,0.3836394117459647,2.5812873563911416,0.0,-0.7231485891641375,0.0,0.0,0.0,-2.0
6418,2.9725043174840886,1.0,0.0,0.0,2.7912243312220957,4.217376144940393,0.0,1.256379812641336,1.0,0.0,0.0,2.0
5125,2.692536527355612,1.0,1.0,2.0,1.6443018535111285,2.3226045071952783,0.0,-0.15930604378241273,1.0,0.0,1.0,-2.0
5264,2.8714569756883215,1.0,1.0,2.0,2.4214897354682017,3.3351998137473324,0.0,-0.6016598022293982,1.0,0.0,0.0,-1.0
8250,2.8912137152256348,0.0,1.0,0.0,3.782489726104245,3.3150979591478755,0.0,0.535108869877747,0.0,0.0,0.0,-0.0
443,2.2119315870577454,0.0,1.0,1.0,3.235294014070794,2.0673501218695045,0.0,1.2689721787370938,0.0,0.0,0.0,-0.0
707,3.0531254303179605,2.0,1.0,1.0,1.9905349649293196,3.826649426832864,0.0,0.6844931340406275,2.0,0.0,0.0,2.0
8605,2.7499478598926683,0.0,1.0,0.0,1.0128473975792351,1.9311521523205548,0.0,-1.7003578988801853,0.0,1.0,0.0,-2.0
1543,2.1682152542883504,0.0,2.0,1.0,0.9550235857569144,2.589158732534809,0.0,0.7965243066435778,0.0,0.0,0.0,1.0
892,4.042756189220538,0.0,1.0,1.0,2.082748992672665,3.2310760453750698,0.0,-0.9071999910800932,0.0,0.0,0.0,-1.0
4256,3.471904789008647,2.0,2.0,2.0,3.9839293168724583,5.033859256632379,0.0,1.040187634285016,1.0,0.0,0.0,2.0
2649,3.2015416628741677,0.0,1.0,1.0,1.3072125555996883,3.236159242182064,0.0,-0.09227769175142916,0.0,0.0,0.0,-0.0
7465,3.0123241276584536,1.0,1.0,0.0,1.6272878708842586,2.240907518776837,0.0,0.2462033587123864,0.0,0.0,0.0,-2.0
6958,2.7799433287362403,1.0,1.0,0.0,1.4993357967436434,2.5954746126414934,0.0,0.8577153977563396,0.0,0.0,0.0,-1.0
7864,2.005933291580231,0.0,1.0,0.0,1.7659034670695501,1.0109856563557598,0.0,-0.4467030135314982,0.0,1.0,0.0,-2.0
2050,3.1680579782124707,2.0,1.0,2.0,2.875837236104424,3.538739198900652,0.0,0.194150541997714,2.0,0.0,1.0,2.0
3841,2.595232260839663,2.0,2.0,2.0,1.659040882166483,3.926237468187924,0.0,0.8594719431371697,1.0,0.0,0.0,2.0
4898,3.6896058821762536,2.0,1.0,1.0,2.2419820503387013,4.300960151745686,0.0,0.3009507579285122,1.0,0.0,0.0,2.0
3546,2.759832144392927,0.0,1.0,2.0,0.3793307525387022,1.924640481718776,0.0,-0.04703940196934634,1.0,0.0,0.0,-2.0
5059,2.9210134947975184,0.0,1.0,2.0,1.3385926032563602,3.1225260156953505,0.0,1.0611786696582983,1.0,0.0,0.0,2.0
613,2.8623219402094207,0.0,1.0,1.0,1.185128216009914,1.6887563347797545,0.0,-0.4138947418827202,0.0,1.0,0.0,-2.0
3130,3.7306872048225435,2.0,1.0,2.0,3.373291838642893,4.1977863563759525,0.0,0.5406968132964743,2.0,0.0,0.0,2.0
2644,3.491297886964804,0.0,1.0,1.0,2.404567533617596,3.0703097286418717,0.0,0.16073044737056633,0.0,0.0,0.0,-0.0
481,3.2979952319445878,1.0,1.0,1.0,1.7604068344486126,2.834723526855983,0.0,-1.1312435150761322,0.0,0.0,0.0,-2.0
2469,3.7340007466050578,1.0,1.0,1.0,1.0116577609135966,3.932529398425184,0.0,-0.7396991702259471,2.0,0.0,0.0,2.0
87,1.8900479815698703,0.0,1.0,1.0,1.8739728917501,2.498536216073555,0.0,0.13681007973748993,2.0,0.0,0.0,-2.0
4082,3.5450749401818484,0.0,1.0,2.0,1.5209228233315804,2.7922966016773176,0.0,-0.6594125526908048,1.0,0.0,1.0,-2.0
5376,3.5506415836683844,1.0,2.0,2.0,2.1960303125451888,4.34445486873746,0.0,0.03323929713460267,1.0,0.0,0.0,2.0
3660,2.582702821483228,0.0,2.0,2.0,3.008635031688338,3.3589771422173818,0.0,-0.21753677489552006,1.0,0.0,0.0,1.0
5766,3.5636446408139077,1.0,1.0,2.0,0.2658433579993902,3.304171195370897,0.0,0.4120417186139941,1.0,0.0,0.0,2.0
9524,2.5808048288090784,0.0,1.0,0.0,2.1502594157193182,3.192816432804848,0.0,-0.2637899737561661,0.0,0.0,0.0,-0.0
2044,2.883993522122009,2.0,2.0,1.0,1.5564121939469029,3.411983735321457,0.0,0.25395724581944584,2.0,0.0,0.0,2.0
1597,2.9160354845818124,0.0,1.0,1.0,2.1989484886020008,3.214900017721324,0.0,-0.923703964690048,0.0,0.0,0.0,-1.0
4804,2.9183870880037817,2.0,1.0,2.0,1.3254470355474075,2.4101761642557182,0.0,0.6837769956033244,1.0,0.0,0.0,-1.0
8843,2.667950908571565,0.0,1.0,0.0,1.0773793878527511,2.376236040225541,0.0,-0.29671799091047363,0.0,1.0,0.0,-2.0
4707,2.794166357260233,0.0,1.0,2.0,3.4205084227905367,2.8359034503347584,0.0,0.3105857926928429,1.0,0.0,0.0,1.0
4160,2.6478881867656736,0.0,0.0,0.0,1.8938514489469989,2.310220080622744,0.0,-0.39390144648815256,1.0,0.0,1.0,-2.0
1978,2.780042686803278,0.0,1.0,1.0,1.963809432924328,2.9787362147122445,0.0,0.4301796936937767,0.0,0.0,0.0,-0.0
8052,2.888561965679554,0.0,1.0,0.0,1.94554888333584,2.6819471729558737,0.0,0.33454953368081103,0.0,1.0,1.0,-2.0
5428,1.6842622926549264,1.0,1.0,2.0,0.8458044024271185,1.1243224995967858,0.0,-0.44213794261245004,1.0,0.0,1.0,-2.0
40,2.9689705977251912,0.0,1.0,1.0,1.3430440191871784,3.256693320339859,0.0,-0.2001242886762694,0.0,0.0,0.0,-0.0
5223,2.5433061579009912,1.0,1.0,3.0,2.434196261911442,1.98370936842774,0.0,0.10506320052362764,1.0,0.0,1.0,-2.0
198,3.0507419181504853,0.0,1.0,1.0,2.1488668254164507,3.258108425099884,0.0,0.05481330653662681,0.0,0.0,0.0,-0.0
5297,3.0406069944867635,1.0,1.0,3.0,2.1853309893486093,3.1077938008048664,0.0,-0.8498942204961814,1.0,0.0,1.0,-2.0
4537,4.026710585377817,2.0,2.0,2.0,2.7629668430497034,3.955386715558765,0.0,0.061124660463614186,1.0,0.0,0.0,2.0
9382,3.5380320310515936,0.0,1.0,0.0,0.8040707748785032,3.8123333782231503,0.0,-0.22890481195039936,2.0,0.0,0.0,2.0
9661,2.727892986724678,0.0,1.0,0.0,3.3331520876848213,2.624886853546568,0.0,-0.4054621374089355,0.0,0.0,0.0,-2.0
5539,2.3316460883177017,1.0,1.0,2.0,0.4375484519654862,1.3052231640147738,0.0,-2.17017765654296,1.0,0.0,1.0,-2.0
2498,3.590043579777992,2.0,1.0,1.0,3.1146171023501035,4.1536585481300765,0.0,0.9335194191486328,2.0,0.0,1.0,2.0
6889,2.6766958147152797,1.0,1.0,0.0,2.750448840227244,3.1651291064030533,0.0,-0.6012846803715907,0.0,0.0,0.0,-1.0
6088,3.1763318974804906,1.0,1.0,1.0,1.7589231343972132,3.2830156414108527,0.0,-1.5166967987700748,1.0,0.0,0.0,-2.0
5006,2.8533796683627366,2.0,1.0,2.0,2.19697089871272,2.4257015119186183,0.0,0.5165642774279143,1.0,0.0,0.0,-1.0
183,3.097364454910112,0.0,2.0,1.0,1.856187485761688,2.1978770475929363,0.0,0.043514738857957896,0.0,0.0,0.0,-2.0
3381,3.346963631660282,0.0,1.0,2.0,2.4422502939246176,3.6835356816952523,0.0,0.17851326300176576,2.0,0.0,0.0,2.0
9847,3.731480562869728,0.0,1.0,0.0,2.594277854675369,2.601071170661588,0.0,0.0500521845247252,0.0,0.0,0.0,-1.0
4691,3.4749089550888734,2.0,1.0,1.0,2.126814595617176,4.179880079830268,0.0,0.396232541653511,1.0,0.0,0.0,2.0
7460,3.243047354713863,1.0,2.0,0.0,1.8972428710181284,3.083161470876305,0.0,-0.1562811542620169,0.0,0.0,0.0,-0.0
3456,2.439089952237917,0.0,1.0,2.0,0.31117415400258963,1.2519563760604375,0.0,-1.238627011856096,1.0,0.0,0.0,-2.0
1761,2.910692842320541,0.0,1.0,1.0,1.8949264425321264,3.0950994842490744,0.0,-0.9059455865850076,0.0,0.0,0.0,-1.0
9112,2.8303609633486153,0.0,1.0,0.0,2.499939957328551,3.185296908035426,0.0,0.5326621310685339,0.0,0.0,0.0,1.0
5475,3.128741147806557,1.0,1.0,1.0,2.2118278179116277,2.5335703287031985,0.0,-0.9016377835704984,0.0,0.0,1.0,-2.0
8354,1.8810861053068468,0.0,1.0,0.0,1.7051185541819636,1.2294674557278784,0.0,-0.8881312496325527,0.0,1.0,0.0,-2.0
4732,2.7053286687536637,0.0,1.0,2.0,1.8527722878999744,2.584229720096031,0.0,-0.7586358422549073,2.0,0.0,1.0,-2.0
697,3.101833333143368,0.0,1.0,1.0,0.7770328908128874,3.418231892364389,0.0,0.016014578306233214,2.0,0.0,0.0,2.0
1515,3.2982049029232114,0.0,1.0,2.0,2.612564136723465,3.744022960455109,0.0,-1.090070936536357,0.0,0.0,0.0,-0.0
6211,3.4254691875301577,1.0,1.0,2.0,3.3851052789571345,3.6942250336968847,0.0,1.2003733422007303,1.0,0.0,0.0,2.0
2182,3.291891894262649,2.0,1.0,1.0,1.160262800950269,3.9403755596899575,0.0,0.14550863833889358,2.0,0.0,1.0,2.0
372,3.2690898633089427,0.0,1.0,1.0,2.2173146434310325,2.9895304670689757,0.0,-0.6588895265800611,0.0,0.0,0.0,-1.0
8937,2.626357008152348,0.0,1.0,0.0,1.8396067763837376,3.06435491282392,0.0,0.01815045317986071,0.0,0.0,0.0,-0.0
9796,3.3209921951526664,0.0,2.0,0.0,1.4846212822490856,3.5161785419508407,0.0,0.2691933967900738,2.0,0.0,1.0,2.0
4134,3.1018228709914135,2.0,1.0,1.0,2.626560619843097,3.887469553729118,0.0,1.2405176107633822,1.0,0.0,0.0,2.0
3354,2.9769920090594466,1.0,2.0,1.0,2.530717630459146,3.1477356586230383,0.0,0.8407293159577509,2.0,0.0,0.0,2.0
5797,1.6119981529701646,1.0,1.0,3.0,3.0948544823059523,1.4324221879497472,0.0,-0.6827978433151202,1.0,1.0,1.0,-2.0
8800,2.685492427640227,0.0,2.0,0.0,2.3644564060754405,3.4471283082261763,0.0,1.2592949884190625,0.0,0.0,0.0,2.0
9508,3.2829478429628565,0.0,2.0,0.0,1.6987879839060624,3.4081620120041567,0.0,-0.03641426397064239,2.0,0.0,0.0,2.0
3973,2.790749623081839,0.0,1.0,3.0,0.9731082821563388,2.196012464446268,0.0,-0.18639117765655647,1.0,0.0,1.0,-2.0
7521,3.3247061553801363,0.0,2.0,0.0,1.5941697396792718,3.0268903730986705,0.0,0.11292815961942285,0.0,0.0,0.0,1.0
7637,2.3835222655066888,0.0,1.0,0.0,2.4467552255306684,2.670313951516232,0.0,-1.3419280569389502,0.0,1.0,0.0,-2.0
9030,2.6317239836714896,0.0,1.0,0.0,2.0827032420937344,3.7421493193904074,0.0,0.9950614107305144,2.0,0.0,0.0,2.0
7425,2.9488798429269987,1.0,2.0,0.0,0.9044139749813068,2.3819441317598056,0.0,0.601185765362331,0.0,0.0,0.0,-0.0
8611,2.5591749949039784,0.0,1.0,0.0,3.3891111840442587,2.4879760825865485,0.0,-1.1544988583147773,0.0,1.0,0.0,-2.0
5434,2.4944033861885826,1.0,1.0,2.0,2.5661390457277733,2.4873956767904932,0.0,0.3647348298838466,1.0,0.0,0.0,-1.0
225,3.1364984867688537,0.0,1.0,1.0,2.4100844437047027,2.859033467783,0.0,-0.12342878630009098,0.0,0.0,0.0,-0.0
8598,3.796576802013272,0.0,2.0,0.0,1.3811670781276266,3.620940637497768,0.0,0.15065655919436471,0.0,0.0,0.0,1.0
2307,3.789650907826517,0.0,1.0,1.0,1.9813517685267967,3.2853071396076983,0.0,-0.3976401474453007,0.0,0.0,0.0,-0.0
8983,2.425960203937336,0.0,1.0,0.0,0.8410630062618563,1.1713909440791102,0.0,-2.0860831966861038,0.0,1.0,0.0,-2.0
654,3.3307758770376954,2.0,2.0,1.0,2.8790551312099257,3.781786033131765,0.0,1.0567631038015632,2.0,0.0,0.0,2.0
8985,3.9549460781293897,0.0,1.0,0.0,2.8893163893402383,4.672049712298522,0.0,0.4007663801776991,2.0,0.0,0.0,2.0
3829,3.2178464418577035,0.0,1.0,2.0,1.6386846510621134,2.7252441041291293,0.0,-0.9676116433308292,1.0,0.0,1.0,-2.0
5355,2.5400306847474603,1.0,1.0,2.0,2.9579258739804235,2.256554369475809,0.0,-0.5037906865406053,1.0,0.0,1.0,-2.0
4726,2.824839418089117,0.0,1.0,2.0,1.90302980294842,2.644384386271037,0.0,-0.730090650363897,1.0,0.0,1.0,-2.0
5624,3.1371068390514325,1.0,1.0,2.0,0.5637012535101515,2.229510364947364,0.0,-1.919059339037228,1.0,0.0,1.0,-2.0
9087,2.9481486073941494,0.0,1.0,0.0,1.5907253880195973,2.4010804633034186,0.0,-0.010654218760795295,0.0,0.0,0.0,-2.0
7068,3.040304275379945,1.0,2.0,0.0,3.574264474139815,3.4227490348405887,0.0,0.15818091353583588,0.0,0.0,0.0,-0.0
3896,2.4179319613851002,0.0,1.0,3.0,1.5069860460564752,2.8136237394533703,0.0,-1.578624808740531,1.0,0.0,1.0,-2.0
4992,3.7041561520606168,0.0,1.0,2.0,3.2959700673186205,4.842874823396202,0.0,0.11509010043320522,0.0,0.0,1.0,2.0
7701,2.267007952466012,0.0,1.0,0.0,0.6816357076102779,2.2036944299279853,0.0,-0.1285652641972105,0.0,0.0,0.0,-2.0
5054,2.8468437977902816,0.0,1.0,1.0,1.855065621094348,2.328361800233358,0.0,-0.14068121111020154,1.0,0.0,1.0,-2.0
1152,2.9499301024023845,0.0,1.0,1.0,2.1786332599501264,2.0897820923735715,0.0,-0.98615843256306,0.0,0.0,0.0,-2.0
4652,3.4209047147692155,0.0,0.0,0.0,1.7632852306872648,4.420288149070583,0.0,-0.3431080673700133,1.0,0.0,0.0,2.0
5018,3.0794856186975514,1.0,1.0,1.0,1.9633748591115292,2.6301816697144087,0.0,-0.1548733248265328,2.0,0.0,0.0,-2.0
3428,2.9223176814495337,0.0,1.0,1.0,1.4215545971073429,2.972797874307914,0.0,-0.4512802234750917,1.0,0.0,0.0,-1.0
5472,3.02179597330799,1.0,1.0,2.0,1.3255121643208525,1.9915308759979464,0.0,-0.1597493355336686,1.0,0.0,1.0,-2.0
4773,2.592815601448644,0.0,2.0,2.0,1.2139093135369723,2.4839633545151614,0.0,-1.3684535191727432,1.0,0.0,1.0,-2.0
4811,3.071185007509715,0.0,1.0,1.0,1.251051963842836,2.6850891342099463,0.0,0.01339879650464314,1.0,0.0,0.0,-1.0
9971,2.9281628196363823,0.0,2.0,0.0,3.3136327779221566,2.437818224917888,0.0,0.016689367651921246,0.0,0.0,0.0,-2.0
7547,2.4648206041666514,0.0,1.0,0.0,0.8594934373738516,2.1215443630650177,0.0,-0.03904992064574,0.0,1.0,0.0,-2.0
1838,3.860639604777808,0.0,1.0,1.0,2.4437431568554167,3.5094081772656605,0.0,-0.6674992249232878,0.0,0.0,0.0,-0.0
7973,2.628238717332065,0.0,0.0,0.0,0.7390184124535306,2.144368371059392,0.0,-0.9238632281201709,0.0,1.0,0.0,-2.0
5257,2.677975896618837,1.0,1.0,2.0,0.8235738439050149,2.7865179101023823,0.0,-0.3194673635665504,1.0,0.0,0.0,-1.0
3293,2.66882550737656,0.0,1.0,1.0,0.9429233542824138,2.6765747851904047,0.0,0.3091677187355408,0.0,0.0,0.0,-0.0
7365,3.2248169222807035,1.0,1.0,0.0,2.093887985244718,4.275355202421226,0.0,0.5140368538141799,2.0,0.0,1.0,2.0
7860,3.2267254381883186,0.0,1.0,0.0,0.885713963418282,2.9024391008621606,0.0,-0.015445909102748243,0.0,0.0,0.0,-1.0
8327,3.4346830513012607,0.0,1.0,0.0,1.6466335986088152,3.5296213527078777,0.0,0.34003965867913283,0.0,0.0,0.0,1.0
3259,2.590258410923676,0.0,1.0,1.0,2.5610508240993606,3.101904503863033,0.0,-0.06256846982583206,0.0,0.0,0.0,-0.0
1375,2.6679885219962647,0.0,1.0,1.0,2.928233427164265,3.3599198576689515,0.0,-0.12424347727487355,0.0,0.0,0.0,-0.0
6143,3.186902662512141,1.0,2.0,2.0,0.7583470383742483,3.2959862540429534,0.0,0.3789027390255723,1.0,0.0,0.0,2.0
8176,3.2366751423171087,0.0,1.0,0.0,1.1280122657149287,3.778684191324305,0.0,1.0869574830426834,2.0,0.0,0.0,2.0
4766,3.0531162691047484,0.0,1.0,3.0,1.8694277641938213,2.8275175888302146,0.0,0.7102362609432457,1.0,0.0,0.0,1.0
5829,2.243077574036572,2.0,1.0,2.0,1.9930721582912296,3.167266618238642,0.0,1.220408590241027,1.0,0.0,0.0,2.0
3139,3.294911646825263,0.0,1.0,1.0,1.402737346553453,2.278268570313141,0.0,0.35281325799364305,0.0,0.0,0.0,-2.0
3583,3.1123146724642337,2.0,2.0,3.0,1.5996025034744603,3.229768737924862,0.0,0.4947433079877043,1.0,0.0,0.0,2.0
8155,1.7175015659352102,0.0,1.0,0.0,1.2323154619897383,1.6556748211428032,0.0,-0.2664392852933695,0.0,1.0,0.0,-2.0
3627,2.16381843766387,0.0,1.0,3.0,1.5837489818466763,2.3230741209746757,0.0,0.5330441989551151,1.0,0.0,0.0,1.0
920,2.336934970115069,2.0,2.0,1.0,1.4703100887373943,2.9952411682185387,0.0,0.9535778645072392,2.0,0.0,0.0,2.0
1990,3.6223800156920936,0.0,1.0,1.0,2.1241398944342857,3.6766821793820097,0.0,-1.115762748074783,0.0,0.0,1.0,-0.0
6136,3.077822274008482,2.0,2.0,2.0,2.839203896085809,3.6619714049697834,0.0,0.9421155351079524,1.0,0.0,0.0,2.0
2812,3.181805005104882,2.0,1.0,1.0,3.9424325709381662,4.307992999472919,0.0,-0.009951116012436577,2.0,0.0,0.0,2.0
7387,3.2095110729770777,1.0,1.0,0.0,2.893016319453769,3.21904309695768,0.0,0.4972224982228518,0.0,0.0,0.0,-0.0
6681,4.529708303973842,1.0,1.0,1.0,3.2956455880510607,4.7090179464168,0.0,0.4007759465003634,1.0,0.0,0.0,2.0
9304,2.970153116439192,0.0,1.0,0.0,3.5313701510195363,2.7182327338150065,0.0,-0.07890820388136781,0.0,0.0,0.0,-1.0
1140,3.3906034290083893,0.0,2.0,1.0,1.960969025801422,4.168159089960982,0.0,0.38717149369003584,2.0,0.0,0.0,2.0
110,3.393660253947034,2.0,1.0,1.0,1.4937394554284469,3.086171630428985,0.0,0.2770944028859757,2.0,0.0,0.0,2.0
8677,3.468726455166865,0.0,1.0,0.0,2.0332981671134918,3.0717857922745324,0.0,-0.2726526125797837,0.0,0.0,0.0,-1.0
5504,1.468413440527308,2.0,1.0,3.0,0.9077555390890504,1.9709361482518517,0.0,0.03423813365969871,1.0,0.0,1.0,-2.0
2113,2.131671771379253,2.0,2.0,1.0,2.2159127827375373,3.0407841982627133,0.0,0.6866136310209668,1.0,0.0,0.0,2.0
8939,2.5052099262752243,0.0,1.0,0.0,2.4202285021442878,2.264458870449438,0.0,-0.7467120395295902,0.0,1.0,0.0,-2.0
3899,2.6524482129781903,0.0,1.0,1.0,1.4884262228077554,2.665703120849441,0.0,0.238205387273442,0.0,0.0,0.0,-0.0
2148,1.953953295961229,0.0,1.0,1.0,2.6481167458996735,3.154526620392568,0.0,-0.0859407037744746,0.0,0.0,0.0,-0.0
5710,2.807871605886165,0.0,1.0,3.0,1.9796372747860569,3.5082659034047463,0.0,0.6408869740051141,1.0,0.0,0.0,2.0
4625,2.501320987811436,0.0,1.0,2.0,0.9649261521608576,2.454224722289773,0.0,0.4063714762134076,1.0,0.0,0.0,-1.0
1202,3.2438789539486472,0.0,2.0,2.0,2.7612980697058296,4.4354821500691655,0.0,0.6551448237303387,2.0,0.0,0.0,2.0
6042,3.3774735726373737,1.0,1.0,3.0,0.8340848342063494,3.4282378258154558,0.0,0.3640009927193241,1.0,0.0,0.0,2.0
4065,2.4770046144161277,0.0,1.0,2.0,2.8619435964118063,2.5878051622705622,0.0,0.6355072365261043,1.0,0.0,0.0,1.0
3393,3.1115634474863385,0.0,1.0,1.0,1.968644786472821,2.8763291762556853,0.0,-0.21841028080963268,0.0,0.0,0.0,-1.0
9048,3.1231427492912425,0.0,2.0,0.0,2.601184182731158,3.1456263502553417,0.0,0.6571268465492532,2.0,0.0,0.0,2.0
